,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
899,9899,'cars3d','dip_vae_i',,,10.0,50.0,,,49,-1461.8372802734,32.2004890442,1576.7756347656,1429.6356201172,147.138168335,1.0,1.0,0.9421,0.9386,0.8573000000000001,0.6429333333,0.22610448970000002,0.13763214240000002,0.0786974539,0.0484666667,0.8668474581000001,0.9046233090000001,0.8990227336000001
900,9900,'cars3d','dip_vae_ii',,,1.0,1.0,,,0,-1445.1976318359,30.3243942261,1446.6848144531,1414.8757324219,31.8102664948,1.0,1.0,0.8026000000000001,0.8054,0.6104333333,0.5278,0.1796904488,0.1315344525,0.0546196659,0.009133333300000001,0.8458647423000001,0.9123392655,0.9080577434
901,9901,'cars3d','dip_vae_ii',,,1.0,1.0,,,1,-1442.8625488281,30.6000957489,1444.3930664062,1412.2623291016,32.1307907104,1.0,1.0,0.738,0.7326,0.8999333333,0.6926666667,0.1304533591,0.0861242417,0.039890727300000005,0.0057333333,0.8329537388,0.9172549461,0.9151404304
902,9902,'cars3d','dip_vae_ii',,,1.0,1.0,,,2,-1441.6878662109,30.7528495789,1443.2353515625,1410.9350585938,32.2986297607,0.9994000000000001,0.9996,0.7612,0.7504000000000001,0.8891,0.6852666667,0.18815966990000002,0.1291444607,0.016683116300000002,0.0123333333,0.8422558028,0.9226774711,0.920716776
903,9903,'cars3d','dip_vae_ii',,,1.0,1.0,,,3,-1443.1158447266,30.4019451141,1444.6306152344,1412.7135009766,31.9158859253,1.0,0.9998,0.7535000000000001,0.7522000000000001,0.9100666667,0.7066,0.10210706060000001,0.07297351070000001,0.0324256194,0.0014666667,0.8067274801000001,0.9184044946000001,0.9173443409
904,9904,'cars3d','dip_vae_ii',,,1.0,1.0,,,4,-1444.6687011719,30.1550559998,1446.2082519531,1414.5129394531,31.6954498291,1.0,1.0,0.8812000000000001,0.8816,0.8715666667,0.6770666667,0.1942665698,0.1161453707,0.07355303860000001,0.036000000000000004,0.8843637922,0.9151932778,0.9129167532
905,9905,'cars3d','dip_vae_ii',,,1.0,1.0,,,5,-1447.8343505859,30.0521259308,1449.3624267578,1417.7827148438,31.5794639587,1.0,1.0,0.8699,0.8678,0.9029,0.6960666667000001,0.11220560530000001,0.1156960491,0.0708098462,0.011466666700000001,0.8794593297000001,0.9066226986,0.9027958212
906,9906,'cars3d','dip_vae_ii',,,1.0,1.0,,,6,-1439.9006347656,30.4625759125,1441.4178466797,1409.4377441406,31.9798355103,0.9999,1.0,0.7896000000000001,0.7828,0.8659333333,0.6706000000000001,0.0957071897,0.07044931980000001,0.0060831521,0.0034000000000000002,0.8217995083,0.9172551184000001,0.9152317732
907,9907,'cars3d','dip_vae_ii',,,1.0,1.0,,,7,-1441.3996582031,30.1235389709,1442.8980712891,1411.2769775391,31.6213817596,1.0,1.0,0.7213,0.7194,0.8739,0.6909333333000001,0.120713475,0.1062067738,0.0492246968,0.0063333333000000006,0.8562744233,0.9206072068000001,0.9176198327
908,9908,'cars3d','dip_vae_ii',,,1.0,1.0,,,8,-1444.2263183594,30.1865596771,1445.7470703125,1414.0391845703,31.7067394257,1.0,0.9998,0.8954000000000001,0.892,0.6097333333,0.5292,0.1743872428,0.11944037900000001,0.0646216938,0.0143333333,0.90109755,0.9166998914000001,0.9148438871000001
909,9909,'cars3d','dip_vae_ii',,,1.0,1.0,,,9,-1444.9826660156,31.4452133179,1446.5600585938,1413.5372314453,33.0228843689,1.0,1.0,0.7774000000000001,0.774,0.8776666667,0.6576000000000001,0.105617527,0.0752851234,0.0237392097,0.0008,0.8706455415000001,0.9074529109,0.9035402873
910,9910,'cars3d','dip_vae_ii',,,1.0,1.0,,,10,-1441.6041259766,30.8153419495,1443.1519775391,1410.7891845703,32.3620491028,0.9997,0.999,0.7666000000000001,0.756,0.8964000000000001,0.6709333333,0.14188147610000001,0.08565969920000001,0.0199197514,0.010400000000000001,0.8526075183,0.9191910864,0.9172037805000001
911,9911,'cars3d','dip_vae_ii',,,1.0,1.0,,,11,-1445.9418945312,30.3008460999,1447.4617919922,1415.6420898438,31.8191184998,0.9999,0.9998,0.889,0.8842000000000001,0.9070666667,0.6990000000000001,0.1158919633,0.0893310346,0.0528425805,0.0107333333,0.8690542549,0.9234843136,0.9221946215000001
912,9912,'cars3d','dip_vae_ii',,,1.0,1.0,,,12,-1444.1229248047,30.5561275482,1445.6501464844,1413.5670166016,32.0838050842,1.0,1.0,0.8331000000000001,0.8274,0.8924000000000001,0.6766666667,0.1561229188,0.0899666195,0.056243258000000004,0.033333333300000004,0.8284133419,0.9277679670000001,0.9266405835
913,9913,'cars3d','dip_vae_ii',,,1.0,1.0,,,13,-1446.9595947266,30.3825340271,1448.4918212891,1416.5772705078,31.9148769379,0.9998,1.0,0.7741,0.7654000000000001,0.8631666667000001,0.6614,0.0735116453,0.0430748191,0.0384381158,0.008400000000000001,0.8851343328,0.9216018677000001,0.9194549704
914,9914,'cars3d','dip_vae_ii',,,1.0,1.0,,,14,-1444.5559082031,30.6727275848,1446.0819091797,1413.8826904297,32.1986465454,1.0,1.0,0.9171,0.9208000000000001,0.8852000000000001,0.687,0.1956268532,0.11173791350000001,0.0691366679,0.0098666667,0.8329682514000001,0.9184945972,0.916675844
915,9915,'cars3d','dip_vae_ii',,,1.0,1.0,,,15,-1441.7429199219,30.6017189026,1443.2542724609,1411.1413574219,32.1125946045,1.0,1.0,0.8808,0.8742000000000001,0.8602333333000001,0.6659333333,0.2062212465,0.1174049999,0.06836441900000001,0.0127333333,0.9080469499,0.9212707933000001,0.9186601492
916,9916,'cars3d','dip_vae_ii',,,1.0,1.0,,,16,-1443.1970214844,30.5182914734,1444.7010498047,1412.6773681641,32.023525238,1.0,1.0,0.7344,0.7408,0.8617333333,0.66,0.1137127493,0.0855622204,0.0056055159,0.0086,0.8918248896000001,0.9207561981,0.9185004851
917,9917,'cars3d','dip_vae_ii',,,1.0,1.0,,,17,-1447.2646484375,30.2857131958,1448.7644042969,1416.9797363281,31.7862033844,1.0,1.0,0.9317000000000001,0.921,0.8998666667,0.7024,0.21886477140000002,0.1397647879,0.07836693700000001,0.013000000000000001,0.8832020030000001,0.9141423513,0.9125041926
918,9918,'cars3d','dip_vae_ii',,,1.0,1.0,,,18,-1443.3767089844,30.7340965271,1444.8713378906,1412.6422119141,32.2278633118,1.0,1.0,0.9228000000000001,0.919,0.8962,0.7082,0.1911713224,0.1451460139,0.09596187390000001,0.0092,0.8511811170000001,0.90703626,0.9043390716
919,9919,'cars3d','dip_vae_ii',,,1.0,1.0,,,19,-1444.3314208984,30.7934684753,1445.8885498047,1413.5380859375,32.3504905701,1.0,1.0,0.7961,0.7984,0.9037000000000001,0.684,0.0974976317,0.07207195200000001,0.055880729000000004,0.018466666700000002,0.8384073594,0.9203825909000001,0.9183830806000001
