,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
1585,8785,'smallnorb','annealed_vae',,,,,,10.0,35,-1998.4794921875,10.0104980469,1998.9581298828,1988.4677734375,10.4909830093,0.5730000000000001,0.5670000000000001,0.365,0.369,0.6828500000000001,0.5353,0.1213650116,0.141228039,0.0863918415,0.0658,0.9803728621000001,0.7510191888000001,0.7471690101
1586,8786,'smallnorb','annealed_vae',,,,,,10.0,36,-2001.8420410156,10.005522728,1997.3630371094,1991.8361816406,5.524869442,0.6021000000000001,0.6058,0.32130000000000003,0.31720000000000004,0.6816749999999999,0.52605,0.12325029480000001,0.1405999253,0.1101259692,0.073,0.9722994685,0.7438840199000001,0.7415359188
1587,8787,'smallnorb','annealed_vae',,,,,,10.0,37,-1998.8503417969,9.9781942368,2010.6756591797,1988.8728027344,21.8049030304,0.5545,0.5536,0.3649,0.3634,0.6803,0.5286000000000001,0.0968860545,0.09162884190000001,0.1022767056,0.0698,0.9851616725000001,0.757397675,0.7589365384000001
1588,8788,'smallnorb','annealed_vae',,,,,,10.0,38,-1999.3579101562,9.998535156199999,1991.1888427734,1989.3596191406,1.8287602663,0.5275000000000001,0.5196000000000001,0.2536,0.2574,0.6819000000000001,0.52875,0.12324207200000001,0.1321166751,0.070323204,0.05045,0.9904233716,0.7365559219000001,0.7325388616
1589,8789,'smallnorb','annealed_vae',,,,,,10.0,39,-2000.8890380859,9.991518020600001,1999.3811035156,1990.8969726562,8.4850063324,0.5833,0.5836,0.33680000000000004,0.34140000000000004,0.6816249999999999,0.53525,0.1090725929,0.1364922889,0.048305911,0.07125000000000001,0.9794689691,0.7450178639,0.7403972400000001
1590,8790,'smallnorb','annealed_vae',,,,,,10.0,40,-1998.0899658203,9.9989871979,1989.576171875,1988.0909423828,1.4854273796,0.5741,0.5758,0.34490000000000004,0.341,0.683825,0.5406000000000001,0.11272745490000001,0.1436794709,0.0636286688,0.06485,0.9861175679,0.7511968814000001,0.7468792288
1591,8791,'smallnorb','annealed_vae',,,,,,10.0,41,-2003.1853027344,10.0027484894,1996.0111083984,1993.1832275391,2.827852726,0.5292,0.5212,0.2536,0.2574,0.680375,0.5325,0.1069422903,0.12485399670000001,0.07680721480000001,0.0425,0.9864243702000001,0.7593872593000001,0.7585915696000001
1592,8792,'smallnorb','annealed_vae',,,,,,10.0,42,-1996.3291015625,10.0006847382,1987.4606933594,1986.3286132812,1.1323829888999999,0.5415,0.5378000000000001,0.3936,0.3856,0.69345,0.5507000000000001,0.1218387892,0.1398836743,0.0813722004,0.06455000000000001,0.9872254748,0.7602106572,0.7585310457000001
1593,8793,'smallnorb','annealed_vae',,,,,,10.0,43,-1998.4460449219,10.0002841949,1989.7032470703,1988.4458007812,1.2601613998,0.5926,0.5886,0.46,0.4576,0.68505,0.5397000000000001,0.1094949808,0.1190831665,0.1001806309,0.06495000000000001,0.9815424452,0.7369301519,0.7373414655
1594,8794,'smallnorb','annealed_vae',,,,,,10.0,44,-1997.8721923828,9.9964065552,1991.5100097656,1987.8759765625,3.6332266331,0.524,0.5174,0.35100000000000003,0.3472,0.6796249999999999,0.5335,0.0675744909,0.0995978505,0.0986306343,0.0727,0.9916308713,0.7463897149000001,0.7416147771
1595,8795,'smallnorb','annealed_vae',,,,,,10.0,45,-2000.728515625,10.0124073029,2003.1242675781,1990.716796875,12.4076471329,0.5857,0.588,0.36150000000000004,0.3608,0.683275,0.53505,0.1342044177,0.15917083510000002,0.0966868587,0.07445,0.9701854909000001,0.7493249374000001,0.7484706781
1596,8796,'smallnorb','annealed_vae',,,,,,10.0,46,-2004.6070556641,9.9968681335,1997.8596191406,1994.6094970703,3.2493765354,0.5656,0.5660000000000001,0.4037,0.41140000000000004,0.6799000000000001,0.5351,0.12438794700000001,0.14034666880000002,0.1039884209,0.0555,0.9798336889,0.7503563698,0.7462518963
1597,8797,'smallnorb','annealed_vae',,,,,,10.0,47,-1998.173828125,10.0032320023,1991.4224853516,1988.169921875,3.2514600754,0.5554,0.561,0.3536,0.34040000000000004,0.689325,0.5423,0.1253199335,0.1635176063,0.0958653077,0.07065,0.9856989507,0.7483526609000001,0.7477467657
1598,8798,'smallnorb','annealed_vae',,,,,,10.0,48,-2005.2176513672,10.0039749146,1999.1890869141,1995.2141113281,3.9769845009,0.5528000000000001,0.553,0.3356,0.33240000000000003,0.680125,0.52875,0.0818657903,0.0994193906,0.1017767208,0.0553,0.9875194698,0.7549993823000001,0.7535045765
1599,8799,'smallnorb','annealed_vae',,,,,,10.0,49,-1997.8865966797,10.014714241,2002.5827636719,1987.8713378906,14.7134876251,0.5425,0.5404,0.3139,0.3124,0.6805,0.5301,0.074465348,0.1039956801,0.0853260337,0.060200000000000004,0.9905262078,0.7428052248,0.7389292318
1600,8800,'smallnorb','annealed_vae',,,,,,25.0,0,-2013.5661621094,24.9829521179,2005.6185302734,1988.5838623047,17.0360584259,0.6191,0.622,0.4869,0.4864,0.6715,0.5273500000000001,0.17693512990000002,0.1418220885,0.029690521,0.04385000000000001,0.9576709975000001,0.7714426717,0.7700128988
1601,8801,'smallnorb','annealed_vae',,,,,,25.0,1,-2020.3858642578,25.0674095154,2062.7155761719,1995.3173828125,67.3973083496,0.5147,0.5098,0.316,0.324,0.6644500000000001,0.52305,0.0762790321,0.0624823196,0.0123651831,0.04735,0.9896415434,0.7369359325,0.7343711027000001
1602,8802,'smallnorb','annealed_vae',,,,,,25.0,2,-2000.6965332031,25.0041217804,1982.1971435547,1975.6920166016,6.5042858124,0.6439,0.656,0.5386000000000001,0.5394,0.6971,0.55225,0.20876741070000002,0.1989911164,0.0834626021,0.0618,0.8812124360000001,0.7739271648,0.7716018379
1603,8803,'smallnorb','annealed_vae',,,,,,25.0,3,-2000.2934570312,25.0356884003,2010.9119873047,1975.2573242188,35.6549110413,0.6878000000000001,0.6944,0.6008,0.6012000000000001,0.6977500000000001,0.5538500000000001,0.2379965373,0.24779984430000002,0.0772404762,0.0644,0.8984845636000001,0.7715438277000001,0.7686953156
1604,8804,'smallnorb','annealed_vae',,,,,,25.0,4,-2004.7963867188,25.0147323608,1994.5277099609,1979.78125,14.7470464706,0.606,0.615,0.422,0.4176,0.6818500000000001,0.5352,0.17112431990000002,0.1859951322,0.1244402827,0.0723,0.9484728183000001,0.7672105584000001,0.764233836
1605,8805,'smallnorb','annealed_vae',,,,,,25.0,5,-1998.375,24.9943904877,1979.7705078125,1973.3801269531,6.3878436089,0.6763,0.6940000000000001,0.5645,0.5632,0.711075,0.5622,0.23325451460000002,0.23597208730000002,0.11184370440000001,0.0708,0.8689406110000001,0.7819777009000001,0.7804414848
1606,8806,'smallnorb','annealed_vae',,,,,,25.0,6,-2002.3669433594,25.0558929443,2033.2088623047,1977.3111572266,55.897567749,0.5596,0.5678000000000001,0.4525,0.4394,0.687875,0.5376000000000001,0.11292550180000001,0.1006080979,0.0116461528,0.012650000000000002,0.9888188497,0.7687253839,0.7692701687
1607,8807,'smallnorb','annealed_vae',,,,,,25.0,7,-2003.8258056641,24.9808769226,1997.9649658203,1978.8466796875,19.1202812195,0.6757000000000001,0.6868000000000001,0.4325,0.44220000000000004,0.6738000000000001,0.5302,0.1508827054,0.1334029779,0.1085973132,0.0639,0.9353442207,0.7582276421,0.7583787858000001
1608,8808,'smallnorb','annealed_vae',,,,,,25.0,8,-2008.2615966797,25.0338153839,2017.0364990234,1983.2282714844,33.8078193665,0.6242,0.6302,0.38530000000000003,0.3844,0.679975,0.5335,0.1187014042,0.1057439227,0.06968599140000001,0.0599,0.9651366874,0.7697424185,0.7665484314000001
1609,8809,'smallnorb','annealed_vae',,,,,,25.0,9,-2001.9245605469,25.030330658,2007.2322998047,1976.8927001953,30.3398303986,0.7265,0.7202000000000001,0.49970000000000003,0.5122,0.702375,0.5543,0.20135664820000002,0.2114846666,0.1227320236,0.0665,0.8505363798000001,0.7827923899,0.7794952660000001
1610,8810,'smallnorb','annealed_vae',,,,,,25.0,10,-2021.5831298828,25.0126514435,2009.2297363281,1996.5681152344,12.6608810425,0.5726,0.5734,0.3559,0.3564,0.6675749999999999,0.51895,0.1050546465,0.0859201555,0.0535302067,0.0821,0.9855961486,0.746721594,0.7479860594000001
1611,8811,'smallnorb','annealed_vae',,,,,,25.0,11,-2003.1188964844,25.0312271118,2009.3177490234,1978.0887451172,31.229681015,0.5779000000000001,0.5802,0.4767,0.4818,0.6765749999999999,0.5355500000000001,0.1246094977,0.1170448258,0.0476481605,0.06795000000000001,0.9813165455,0.7573121278,0.7560938067
1612,8812,'smallnorb','annealed_vae',,,,,,25.0,12,-2022.9832763672,25.0284233093,2026.3654785156,1997.955078125,28.4120330811,0.5363,0.5346000000000001,0.3824,0.36920000000000003,0.6606000000000001,0.5103,0.076472966,0.0625903086,0.0177730898,0.022250000000000002,0.9892636770000001,0.7314964757,0.7294365798
1613,8813,'smallnorb','annealed_vae',,,,,,25.0,13,-2008.6049804688,25.0161685944,1999.7493896484,1983.5876464844,16.1612739563,0.6298,0.6374000000000001,0.4737,0.47940000000000005,0.6914,0.54185,0.19297821980000002,0.1490098201,0.0614303888,0.07185000000000001,0.9452473334,0.7769119759,0.7757311789
1614,8814,'smallnorb','annealed_vae',,,,,,25.0,14,-2021.6179199219,24.9666671753,2029.9702148438,1996.6522216797,33.3182220459,0.5294,0.5252,0.5151,0.5288,0.6776249999999999,0.5379,0.0840604187,0.07123727960000001,0.0494242154,0.08080000000000001,0.9909675822,0.7652375922,0.7600420531000001
