,model_num,dataset,model_name,vae_beta,factor_vae_gamma,dip_vae_lambda_d_factor,dip_vae_lambda_od,beta_tc_vae_beta,beta_tc_vae_c_max,model_random_seed,elbo,kl_loss,loss,reconstruction_loss,regularizer,beta_vae_train_accuracy,beta_vae_eval_accuracy,factor_vae_train_accuracy,factor_vae_eval_accuracy,dci_informativeness_train,dci_informativeness_test,dci_disentanglement,dci_completeness,mig_discrete_mig,sap_score,modularity_score,modularity_explicitness_score_train,modularity_explicitness_score_test
256,3856,'noisy_dsprites','beta_vae',16.0,,,,,,6,-8273.634765625,5.5161347389,8356.376953125,8268.1240234375,88.2581558228,0.6339,0.627,0.3619,0.36560000000000004,0.69176,0.36736,0.051541190300000005,0.0712842852,0.0320234866,0.01668,0.8455458880000001,0.7494875514,0.7381090668
257,3857,'noisy_dsprites','beta_vae',16.0,,,,,,7,-8271.7412109375,5.8278441429,8359.154296875,8265.9169921875,93.2455062866,0.6344000000000001,0.64,0.3074,0.319,0.70106,0.3986,0.056098213,0.0973013239,0.036061185,0.00644,0.8749341726000001,0.7309607125,0.7178651611
258,3858,'noisy_dsprites','beta_vae',16.0,,,,,,8,-8273.2197265625,5.5706772804,8356.78125,8267.6533203125,89.1308364868,0.6273000000000001,0.6154000000000001,0.36710000000000004,0.37320000000000003,0.6890400000000001,0.36788000000000004,0.0442416587,0.0866107671,0.0357175837,0.0034000000000000002,0.7971823733000001,0.7427001913,0.7293271574
259,3859,'noisy_dsprites','beta_vae',16.0,,,,,,9,-8276.142578125,5.5832734108,8359.888671875,8270.5576171875,89.3323745728,0.6252,0.5978,0.26530000000000004,0.2582,0.6997800000000001,0.39068,0.044269425200000004,0.0782845986,0.043455612000000005,0.005,0.8459584807,0.7264594026000001,0.7116889768
260,3860,'noisy_dsprites','beta_vae',16.0,,,,,,10,-8272.900390625,5.4834275246,8355.1533203125,8267.4228515625,87.7348403931,0.6534,0.6544,0.4546,0.44780000000000003,0.7152400000000001,0.46680000000000005,0.23242230600000002,0.27766418390000003,0.1377724774,0.005240000000000001,0.8259682154,0.7543525186000001,0.7443243402
261,3861,'noisy_dsprites','beta_vae',16.0,,,,,,11,-8274.109375,5.4788770676,8356.29296875,8268.6337890625,87.6620330811,0.6278,0.6144000000000001,0.34190000000000004,0.3418,0.69188,0.37432000000000004,0.056605757400000005,0.11416220660000001,0.039519804400000004,0.013560000000000001,0.8432147343,0.7175263471000001,0.7061060471
262,3862,'noisy_dsprites','beta_vae',16.0,,,,,,12,-8274.146484375,5.7066407204,8359.7470703125,8268.443359375,91.3062515259,0.6353,0.6256,0.42250000000000004,0.42260000000000003,0.6984800000000001,0.40612000000000004,0.0912165192,0.10450251370000001,0.063390073,0.028480000000000002,0.8812435899000001,0.7556546617000001,0.7442405174000001
263,3863,'noisy_dsprites','beta_vae',16.0,,,,,,13,-8273.74609375,5.5173177719,8356.509765625,8268.224609375,88.2770843506,0.6605000000000001,0.6634,0.4179,0.4152,0.70154,0.43136,0.1836545048,0.25209211930000003,0.1090962302,0.005200000000000001,0.8835696871000001,0.7429107573,0.7314157323
264,3864,'noisy_dsprites','beta_vae',16.0,,,,,,14,-8272.697265625,5.5605444908,8356.1005859375,8267.13671875,88.968711853,0.6538,0.65,0.44020000000000004,0.42760000000000004,0.7097,0.46324000000000004,0.2363225398,0.3199015186,0.118122476,0.00504,0.8801906349,0.7253466356,0.7152752393
265,3865,'noisy_dsprites','beta_vae',16.0,,,,,,15,-8274.2314453125,5.473649025,8356.337890625,8268.7578125,87.5783843994,0.6553,0.6558,0.4423,0.43420000000000003,0.7119000000000001,0.46796000000000004,0.23417504960000002,0.3077674831,0.1359751179,0.0061600000000000005,0.8832895454,0.7354306639,0.7232492158
266,3866,'noisy_dsprites','beta_vae',16.0,,,,,,16,-8271.2666015625,5.5663137436,8354.76171875,8265.7080078125,89.0610198975,0.6535000000000001,0.6536000000000001,0.4475,0.436,0.7183400000000001,0.48088000000000003,0.2408024427,0.3034940405,0.12074228990000001,0.00776,0.8762089711000001,0.7554889655,0.7460970676
267,3867,'noisy_dsprites','beta_vae',16.0,,,,,,17,-8275.4306640625,5.6119966507,8359.615234375,8269.8193359375,89.7919464111,0.5807,0.5750000000000001,0.2757,0.25980000000000003,0.69818,0.38592000000000004,0.0364491538,0.0793285553,0.022251711,0.004920000000000001,0.8304167882,0.7075475607,0.6956256660000001
268,3868,'noisy_dsprites','beta_vae',16.0,,,,,,18,-8272.7265625,5.5579795837,8356.0947265625,8267.1630859375,88.9276733398,0.5676,0.5594,0.2692,0.2594,0.6880400000000001,0.36288000000000004,0.0454007252,0.0982121017,0.018916288700000002,0.01576,0.8390021498,0.7222981011,0.7114316230000001
269,3869,'noisy_dsprites','beta_vae',16.0,,,,,,19,-8273.470703125,5.6664662361,8358.4638671875,8267.798828125,90.6634597778,0.5737,0.5658000000000001,0.27090000000000003,0.276,0.7024,0.40232,0.0316270269,0.0856117924,0.0121037434,0.00476,0.8525355585000001,0.7198514045000001,0.7064093419
270,3870,'noisy_dsprites','beta_vae',16.0,,,,,,20,-8273.6328125,5.5134935379,8356.33203125,8268.1181640625,88.2158966064,0.6072000000000001,0.597,0.33,0.334,0.68564,0.36952,0.045420749100000005,0.0941753811,0.0252451161,0.0061600000000000005,0.8645568214,0.7263492376,0.716353604
271,3871,'noisy_dsprites','beta_vae',16.0,,,,,,21,-8273.79296875,5.674220562,8358.9072265625,8268.119140625,90.7875289917,0.6397,0.6348,0.4076,0.403,0.6982600000000001,0.39864000000000005,0.0517934724,0.1045409759,0.0679672835,0.007840000000000001,0.8523754490000001,0.7229496809,0.7105006791
272,3872,'noisy_dsprites','beta_vae',16.0,,,,,,22,-8272.345703125,5.5131759644,8355.0458984375,8266.833984375,88.2108154297,0.6538,0.6538,0.46,0.4606,0.71406,0.45324000000000003,0.2310050764,0.2931545856,0.1456755217,0.00608,0.8676083883,0.739756953,0.7282804952
273,3873,'noisy_dsprites','beta_vae',16.0,,,,,,23,-8273.35546875,5.5519299507,8356.6259765625,8267.798828125,88.8308792114,0.6563,0.6538,0.452,0.4428,0.7136800000000001,0.47456000000000004,0.24011935820000002,0.3218563651,0.13471454800000002,0.00608,0.8929505016,0.7338018414,0.7219663233
274,3874,'noisy_dsprites','beta_vae',16.0,,,,,,24,-8272.7421875,5.5380139351,8355.814453125,8267.19921875,88.6082229614,0.6503,0.6552,0.4556,0.4516,0.70408,0.41152000000000005,0.1739035619,0.23086871790000002,0.1104061192,0.012360000000000001,0.8693803827000001,0.7396226345,0.7294276322000001
275,3875,'noisy_dsprites','beta_vae',16.0,,,,,,25,-8273.615234375,5.6654047966,8358.5908203125,8267.94921875,90.6464767456,0.6445000000000001,0.6312,0.396,0.3844,0.7011000000000001,0.41712000000000005,0.11011970060000001,0.1635553726,0.0845502577,0.0118,0.894021594,0.722707038,0.7128645806
276,3876,'noisy_dsprites','beta_vae',16.0,,,,,,26,-8275.32421875,5.5674991608,8358.8310546875,8269.75390625,89.0799865723,0.6321,0.6164000000000001,0.3279,0.3284,0.70216,0.38424,0.0377949069,0.0612962445,0.0385862565,0.00856,0.8137588747000001,0.7449834672000001,0.7305751045000001
277,3877,'noisy_dsprites','beta_vae',16.0,,,,,,27,-8274.29296875,5.4829602242,8356.5458984375,8268.8154296875,87.7273635864,0.6575000000000001,0.6552,0.4471,0.44480000000000003,0.7159200000000001,0.45576000000000005,0.2326430854,0.2989589348,0.1391011099,0.02024,0.8780737589000001,0.7433799015,0.7320201984
278,3878,'noisy_dsprites','beta_vae',16.0,,,,,,28,-8273.751953125,5.5297193527,8356.69921875,8268.2197265625,88.4755096436,0.655,0.6508,0.45740000000000003,0.4534,0.7093200000000001,0.44668,0.2126733865,0.262330235,0.1355563236,0.011,0.8167489573000001,0.7490063337,0.7402269529000001
279,3879,'noisy_dsprites','beta_vae',16.0,,,,,,29,-8274.7275390625,5.5860629082,8358.5234375,8269.1484375,89.3770065308,0.6257,0.6144000000000001,0.3688,0.3678,0.7015600000000001,0.40816,0.0687880162,0.0920239633,0.0573502631,0.00816,0.8434310140000001,0.7425195512,0.7293660536000001
280,3880,'noisy_dsprites','beta_vae',16.0,,,,,,30,-8273.71875,5.6486902237,8358.4521484375,8268.0712890625,90.3790435791,0.6261,0.6242,0.3365,0.3366,0.6930000000000001,0.37944000000000006,0.0483062093,0.0778983005,0.029371481100000003,0.013680000000000001,0.8605015652,0.7345848191000001,0.721408037
281,3881,'noisy_dsprites','beta_vae',16.0,,,,,,31,-8274.640625,5.4653153419,8356.619140625,8269.169921875,87.4450454712,0.6499,0.6622,0.45780000000000004,0.458,0.7050400000000001,0.43584000000000006,0.21486585900000002,0.28957491220000003,0.1285900352,0.009680000000000001,0.8955848231,0.7299463939,0.7169805179000001
282,3882,'noisy_dsprites','beta_vae',16.0,,,,,,32,-8273.2880859375,5.4764370918,8355.439453125,8267.81640625,87.6229934692,0.6581,0.6578,0.4297,0.423,0.71462,0.46556000000000003,0.24017592170000002,0.28947005330000003,0.12001333280000001,0.01072,0.8842076132000001,0.7413209971,0.7302214244
283,3883,'noisy_dsprites','beta_vae',16.0,,,,,,33,-8272.1962890625,5.5776381493,8355.8603515625,8266.6103515625,89.2422103882,0.6562,0.6492,0.4597,0.454,0.7022,0.41664,0.1804823109,0.2471643001,0.11901402380000001,0.012400000000000001,0.8439105002,0.7311300444000001,0.7190398089000001
284,3884,'noisy_dsprites','beta_vae',16.0,,,,,,34,-8274.6611328125,5.6699314117,8359.7119140625,8268.9921875,90.7189025879,0.6201,0.6086,0.3602,0.35100000000000003,0.7003,0.39548000000000005,0.0475488943,0.0961081595,0.0253834436,0.0028,0.8777400256000001,0.7273957063000001,0.7146574144000001
285,3885,'noisy_dsprites','beta_vae',16.0,,,,,,35,-8273.4755859375,5.4431829453,8355.1259765625,8268.03125,87.090927124,0.6526000000000001,0.6554,0.4536,0.4446,0.7104,0.47508000000000006,0.2537320087,0.33605228,0.13860011460000002,0.007320000000000001,0.8611694133000001,0.7333882391000001,0.7230165711000001
286,3886,'noisy_dsprites','beta_vae',16.0,,,,,,36,-8273.3291015625,5.5610485077,8356.7470703125,8267.7626953125,88.976776123,0.6454000000000001,0.6416000000000001,0.4006,0.39640000000000003,0.69286,0.3714,0.0835525912,0.1270538441,0.060334475900000004,0.027760000000000003,0.8782652647,0.7217402208,0.7092574989
287,3887,'noisy_dsprites','beta_vae',16.0,,,,,,37,-8273.388671875,5.4754829407,8355.521484375,8267.9189453125,87.6077270508,0.6559,0.652,0.463,0.4602,0.7063200000000001,0.43368,0.2013212165,0.2659723551,0.1380770145,0.01072,0.8451043909,0.7297064344,0.7169567786000001
288,3888,'noisy_dsprites','beta_vae',16.0,,,,,,38,-8273.62890625,5.4758110046,8355.7685546875,8268.154296875,87.6129760742,0.6557000000000001,0.6542,0.4363,0.4292,0.70818,0.446,0.21740016510000001,0.2564495076,0.12291110840000001,0.0054800000000000005,0.8411903079,0.7485237887,0.7363875565
289,3889,'noisy_dsprites','beta_vae',16.0,,,,,,39,-8273.2734375,5.6355695724,8357.8115234375,8267.638671875,90.1691131592,0.637,0.6366,0.39130000000000004,0.383,0.7053,0.41400000000000003,0.0924936397,0.12900371600000002,0.0808270964,0.013160000000000002,0.8705637807000001,0.7339293026,0.7235030637000001
290,3890,'noisy_dsprites','beta_vae',16.0,,,,,,40,-8274.408203125,5.4561696053,8356.248046875,8268.9501953125,87.2987136841,0.6512,0.6556000000000001,0.4479,0.44220000000000004,0.7081000000000001,0.44548000000000004,0.2103281931,0.29028466010000004,0.1299052222,0.010560000000000002,0.8684962773,0.7352231762,0.7235466461000001
291,3891,'noisy_dsprites','beta_vae',16.0,,,,,,41,-8272.3173828125,5.517683506,8355.0849609375,8266.8037109375,88.2829360962,0.6509,0.6518,0.42360000000000003,0.4136,0.70886,0.4656,0.23105829760000002,0.3186305821,0.1128029809,0.0064800000000000005,0.9101151305,0.7310544991,0.7199601507000001
292,3892,'noisy_dsprites','beta_vae',16.0,,,,,,42,-8274.1416015625,5.6995668411,8359.63671875,8268.443359375,91.193069458,0.6255000000000001,0.6228,0.3362,0.3372,0.70298,0.38980000000000004,0.045555295100000004,0.0637081963,0.0431317214,0.01016,0.8128199784,0.7345678593,0.7246534839000001
293,3893,'noisy_dsprites','beta_vae',16.0,,,,,,43,-8271.9970703125,5.6992144585,8357.4873046875,8266.298828125,91.1874313354,0.6415000000000001,0.6284000000000001,0.40090000000000003,0.40340000000000004,0.7035600000000001,0.42564,0.10158600990000001,0.1505021469,0.08354386700000001,0.01208,0.8267648273,0.728417168,0.7143860425
294,3894,'noisy_dsprites','beta_vae',16.0,,,,,,44,-8274.1943359375,5.6256527901,8358.5849609375,8268.5693359375,90.0104446411,0.6221,0.6174000000000001,0.298,0.2928,0.6982,0.40148000000000006,0.0463656348,0.08013154210000001,0.045289696000000004,0.0046,0.8721006996,0.7272989344,0.7137378565
295,3895,'noisy_dsprites','beta_vae',16.0,,,,,,45,-8273.2802734375,5.5283126831,8356.2041015625,8267.751953125,88.4530029297,0.506,0.5016,0.2937,0.2936,0.68454,0.36044000000000004,0.0349204948,0.09189954730000001,0.0152397793,0.010320000000000001,0.8270535673,0.7172631053,0.7070956660000001
296,3896,'noisy_dsprites','beta_vae',16.0,,,,,,46,-8274.1171875,5.4931225777,8356.5166015625,8268.623046875,87.8899612427,0.6551,0.6472,0.45430000000000004,0.4526,0.7106600000000001,0.44444000000000006,0.19316574920000001,0.2437450264,0.134869458,0.016960000000000003,0.9045235671,0.7478396983000001,0.7398005550000001
297,3897,'noisy_dsprites','beta_vae',16.0,,,,,,47,-8274.7421875,5.4300427437,8356.1904296875,8269.3173828125,86.8806838989,0.6491,0.653,0.4436,0.44,0.71304,0.47164000000000006,0.2319190616,0.3101378091,0.127922466,0.009840000000000002,0.8737630098,0.7330779204,0.7221858007
298,3898,'noisy_dsprites','beta_vae',16.0,,,,,,48,-8274.3828125,5.6795291901,8359.572265625,8268.69921875,90.872467041,0.6321,0.6328,0.29460000000000003,0.29660000000000003,0.69794,0.39284,0.0552200531,0.1001218605,0.043038966000000005,0.01488,0.8476870157,0.7152139632000001,0.7059051424
299,3899,'noisy_dsprites','beta_vae',16.0,,,,,,49,-8270.9228515625,5.535048008,8353.9462890625,8265.3896484375,88.5607681274,0.6583,0.6552,0.4413,0.4344,0.7123,0.47592000000000007,0.2476321206,0.2935993618,0.12485825360000001,0.01204,0.871660826,0.7613066879,0.7495761285
300,3900,'noisy_dsprites','factor_vae',,10.0,,,,,0,,17.697675705,8218.3212890625,8195.5087890625,22.8073291779,0.6758000000000001,0.6782,0.5481,0.5484,0.7578600000000001,0.44168,0.1541524911,0.2058735388,0.0744133365,0.013720000000000001,0.7896204442,0.7348565173,0.7263534805
301,3901,'noisy_dsprites','factor_vae',,10.0,,,,,1,,18.3697605133,8218.5244140625,8194.83984375,23.6832180023,0.6985,0.6754,0.6236,0.6284000000000001,0.7620600000000001,0.44664000000000004,0.1745417105,0.2293025924,0.10000345000000001,0.01088,0.7645086821,0.7189753377,0.7078891926
302,3902,'noisy_dsprites','factor_vae',,10.0,,,,,2,,17.0166816711,8218.9326171875,8197.71484375,21.22290802,0.6048,0.6038,0.42550000000000004,0.4308,0.73804,0.39548000000000005,0.0592394361,0.1069040302,0.0259540616,0.00444,0.7538098674,0.7190208372,0.7091262383
303,3903,'noisy_dsprites','factor_vae',,10.0,,,,,3,,18.2641735077,8222.748046875,8197.30078125,25.4506912231,0.5534,0.5468000000000001,0.4098,0.41100000000000003,0.7428400000000001,0.40408000000000005,0.0582628776,0.1055266874,0.018908697800000002,0.00444,0.7211170195000001,0.7181043062,0.7097867138
304,3904,'noisy_dsprites','factor_vae',,10.0,,,,,4,,17.7203445435,8220.587890625,8196.943359375,23.6502895355,0.6675,0.6592,0.5651,0.5690000000000001,0.7433000000000001,0.40044,0.0809827587,0.1490721982,0.0426269257,0.008400000000000001,0.6694989453,0.7228609634000001,0.7103750988
305,3905,'noisy_dsprites','factor_vae',,10.0,,,,,5,,18.509103775,8220.2958984375,8196.4169921875,23.8845710754,0.6361,0.6306,0.4208,0.431,0.7320800000000001,0.38628,0.0559373556,0.1076175513,0.028096046500000003,0.01012,0.6509136274,0.7192974489,0.7104030083
306,3906,'noisy_dsprites','factor_vae',,10.0,,,,,6,,18.2748680115,8220.3662109375,8195.7216796875,24.6382694244,0.5734,0.5680000000000001,0.381,0.38620000000000004,0.7290200000000001,0.37008,0.0366322803,0.0798831569,0.023916505100000002,0.00856,0.6219086664,0.6917817999,0.6797428428000001
307,3907,'noisy_dsprites','factor_vae',,10.0,,,,,7,,17.1700515747,8221.4345703125,8197.36328125,24.0767250061,0.6362,0.6326,0.46,0.4622,0.7446400000000001,0.40316,0.09496418870000001,0.1531583303,0.0405606902,0.00864,0.6968036174000001,0.7109765604,0.7010904414
308,3908,'noisy_dsprites','factor_vae',,10.0,,,,,8,,18.805355072,8222.1982421875,8197.05859375,25.1354122162,0.7905000000000001,0.7856000000000001,0.6823,0.684,0.77602,0.46492000000000006,0.1999120872,0.24805034780000002,0.10678217870000001,0.0051600000000000005,0.7574087558,0.7428312805,0.7348523902
309,3909,'noisy_dsprites','factor_vae',,10.0,,,,,9,,18.1042442322,8221.1494140625,8195.953125,25.1945266724,0.6313000000000001,0.6204000000000001,0.4268,0.4314,0.73604,0.40568000000000004,0.068984478,0.12367632190000001,0.028061281,0.004560000000000001,0.6898031836,0.7069066925,0.6953515358
310,3910,'noisy_dsprites','factor_vae',,10.0,,,,,10,,17.7823524475,8219.841796875,8195.2099609375,24.6379528046,0.6354000000000001,0.6214000000000001,0.48210000000000003,0.4822,0.7447800000000001,0.39764000000000005,0.06904554190000001,0.1271242544,0.0154250175,0.0022,0.6789278742,0.7218196871,0.7134136353
311,3911,'noisy_dsprites','factor_vae',,10.0,,,,,11,,17.3714485168,8217.9794921875,8195.91015625,22.0726089478,0.6677000000000001,0.6682,0.5679000000000001,0.5782,0.7483000000000001,0.42184000000000005,0.1201305463,0.1789100545,0.0710497402,0.01344,0.7793571099000001,0.7125983522,0.7046479034
312,3912,'noisy_dsprites','factor_vae',,10.0,,,,,12,,18.567697525,8221.5849609375,8196.0498046875,25.540719986,0.6716000000000001,0.6678000000000001,0.4806,0.4844,0.74946,0.41012000000000004,0.0977337254,0.1472299088,0.0703887406,0.006840000000000001,0.7089105244,0.7069056881,0.6973577404
313,3913,'noisy_dsprites','factor_vae',,10.0,,,,,13,,17.778842926,8220.671875,8196.75,23.9124488831,0.7382000000000001,0.7292000000000001,0.6765,0.6714,0.7594200000000001,0.4454,0.17105605570000001,0.236589545,0.1221991568,0.014440000000000001,0.7266894555000001,0.7258884073,0.7163585527
314,3914,'noisy_dsprites','factor_vae',,10.0,,,,,14,,18.2677516937,8220.298828125,8195.3818359375,24.9148902893,0.7503000000000001,0.7394000000000001,0.5700000000000001,0.5638000000000001,0.7532,0.42360000000000003,0.126588587,0.1865579541,0.079023987,0.011160000000000002,0.8223789226,0.7358916195,0.7272950708
315,3915,'noisy_dsprites','factor_vae',,10.0,,,,,15,,17.8498458862,8214.759765625,8194.2451171875,20.51953125,0.7544000000000001,0.7538,0.6117,0.6228,0.77578,0.44260000000000005,0.16624779480000001,0.222119264,0.050441788200000004,0.00804,0.6949132385,0.7278522813,0.7184687759
316,3916,'noisy_dsprites','factor_vae',,10.0,,,,,16,,17.0985012054,8217.427734375,8196.1591796875,21.2721443176,0.6059,0.5972000000000001,0.45940000000000003,0.4622,0.7523000000000001,0.43116000000000004,0.1422492998,0.2008069992,0.0144583621,0.003,0.7714001558,0.7225615688,0.7122051872
317,3917,'noisy_dsprites','factor_vae',,10.0,,,,,17,,18.118768692,8219.22265625,8197.07421875,22.1557178497,0.6901,0.6784,0.5756,0.584,0.7494000000000001,0.41852000000000006,0.12846165210000002,0.1922896641,0.0644581246,0.014240000000000001,0.8263375770000001,0.7256008432000001,0.7168048837000001
318,3918,'noisy_dsprites','factor_vae',,10.0,,,,,18,,17.8555412292,8223.70703125,8198.6103515625,25.0963745117,0.6397,0.6404000000000001,0.42250000000000004,0.42360000000000003,0.72974,0.38112,0.06410679180000001,0.1274864449,0.0410552448,0.009640000000000001,0.7234128496000001,0.7180349410000001,0.7069911043
319,3919,'noisy_dsprites','factor_vae',,10.0,,,,,19,,18.3820648193,8220.7177734375,8195.19140625,25.519859314,0.6749,0.659,0.6182000000000001,0.6228,0.746,0.40952000000000005,0.11252460480000001,0.15794875460000002,0.06378589080000001,0.017,0.6990637407,0.7265382742000001,0.7160617164
320,3920,'noisy_dsprites','factor_vae',,10.0,,,,,20,,16.4422245026,8218.5400390625,8198.576171875,19.9598617554,0.677,0.6668000000000001,0.4408,0.46080000000000004,0.7392000000000001,0.40352000000000005,0.10915685130000001,0.1689558383,0.0718311714,0.011760000000000001,0.7931795373,0.7139813219000001,0.7056299918000001
321,3921,'noisy_dsprites','factor_vae',,10.0,,,,,21,,17.6269016266,8221.66796875,8198.326171875,23.334066391,0.662,0.6554,0.5151,0.514,0.73628,0.40340000000000004,0.0833089959,0.13250387360000002,0.0537037257,0.008480000000000001,0.7142808721,0.7152099573,0.7046991667
322,3922,'noisy_dsprites','factor_vae',,10.0,,,,,22,,17.7245254517,8219.439453125,8195.8037109375,23.643289566,0.7304,0.7134,0.554,0.5598000000000001,0.7513000000000001,0.41716000000000003,0.13042675,0.1751198368,0.0433305667,0.012480000000000002,0.7163870438000001,0.7381511922,0.7295346967
323,3923,'noisy_dsprites','factor_vae',,10.0,,,,,23,,17.7666873932,8223.1396484375,8198.8564453125,24.2818470001,0.6363,0.6234000000000001,0.47150000000000003,0.4728,0.7341200000000001,0.4032,0.0685261081,0.1232563597,0.0312362362,0.00668,0.6982193208,0.7145756830000001,0.7041760031000001
324,3924,'noisy_dsprites','factor_vae',,10.0,,,,,24,,17.7826766968,8218.8603515625,8194.412109375,24.4559803009,0.6294000000000001,0.6186,0.45430000000000004,0.456,0.75204,0.41932,0.10407013350000001,0.16509659270000002,0.029603697600000003,0.0074,0.6973404423,0.7237052152,0.7105918894000001
325,3925,'noisy_dsprites','factor_vae',,10.0,,,,,25,,17.8025684357,8221.8984375,8197.30078125,24.6019115448,0.5602,0.5614,0.46880000000000005,0.4632,0.7461800000000001,0.40512000000000004,0.10596300530000001,0.1529613786,0.043902518700000004,0.006840000000000001,0.6600220942,0.717719053,0.7117064506
326,3926,'noisy_dsprites','factor_vae',,10.0,,,,,26,,18.2771873474,8219.314453125,8196.2490234375,23.0709266663,0.7676000000000001,0.7634000000000001,0.6388,0.6498,0.76624,0.45148000000000005,0.19090588500000003,0.24883562790000002,0.1328419324,0.0166,0.7647431902,0.7427714238,0.7310569864
327,3927,'noisy_dsprites','factor_vae',,10.0,,,,,27,,17.820646286,8220.34765625,8196.98046875,23.3700294495,0.6347,0.641,0.46780000000000005,0.4728,0.7518,0.41056000000000004,0.09918404680000001,0.1442254355,0.0597115988,0.00512,0.6744681171,0.7240370434000001,0.714914324
328,3928,'noisy_dsprites','factor_vae',,10.0,,,,,28,,17.5379219055,8223.05078125,8200.9404296875,22.1110477448,0.5710000000000001,0.5582,0.4697,0.4626,0.7272200000000001,0.386,0.0609395168,0.1144982417,0.0320191933,0.0032800000000000004,0.6551466085000001,0.7087855972,0.6966192974000001
329,3929,'noisy_dsprites','factor_vae',,10.0,,,,,29,,17.3373851776,8216.4716796875,8195.4951171875,20.9744987488,0.6739,0.6752,0.5848,0.5972000000000001,0.7566600000000001,0.43128000000000005,0.1320793828,0.1593321948,0.07242398,0.0146,0.8065212235,0.7282273296,0.7201503065
330,3930,'noisy_dsprites','factor_vae',,10.0,,,,,30,,17.6849937439,8217.8046875,8194.9150390625,22.8922805786,0.6748000000000001,0.6756,0.4662,0.4702,0.7517600000000001,0.41236000000000006,0.10422681700000001,0.1448719224,0.0602214994,0.014640000000000002,0.7542986795000001,0.7233132956,0.7171293646
331,3931,'noisy_dsprites','factor_vae',,10.0,,,,,31,,17.3413105011,8217.837890625,8197.341796875,20.4965629578,0.6699,0.6664,0.4943,0.505,0.7610600000000001,0.423,0.12282596,0.1633672971,0.0490422888,0.00772,0.7624497326,0.7319985385000001,0.7246293625
332,3932,'noisy_dsprites','factor_vae',,10.0,,,,,32,,17.3958187103,8218.6787109375,8195.5341796875,23.1370239258,0.6624,0.6598,0.5517000000000001,0.5468000000000001,0.75412,0.41676,0.10911060700000001,0.1569127482,0.034951814000000005,0.015160000000000002,0.7177557375,0.7253342303,0.7158409699
333,3933,'noisy_dsprites','factor_vae',,10.0,,,,,33,,17.8816223145,8218.2001953125,8195.3759765625,22.8283195496,0.5218,0.5204,0.35660000000000003,0.35660000000000003,0.7483000000000001,0.38528,0.049872411000000005,0.0887594094,0.0235950196,0.010400000000000001,0.5972358445,0.7234021924,0.7135781237000001
334,3934,'noisy_dsprites','factor_vae',,10.0,,,,,34,,17.4593048096,8221.0390625,8196.9873046875,24.0480098724,0.653,0.6494,0.5711,0.5816,0.74704,0.41404,0.1029288393,0.1667516989,0.0533072588,0.004520000000000001,0.7557530993,0.7175001673,0.7087099478000001
335,3935,'noisy_dsprites','factor_vae',,10.0,,,,,35,,18.6064586639,8223.650390625,8194.9560546875,28.6871604919,0.7476,0.7456,0.6989000000000001,0.7076,0.7733200000000001,0.45788000000000006,0.19839612,0.2350402355,0.1354932396,0.009880000000000002,0.7741693174000001,0.746075094,0.7360888032
336,3936,'noisy_dsprites','factor_vae',,10.0,,,,,36,,17.7028751373,8218.4189453125,8193.9443359375,24.4773216248,0.7477,0.7392000000000001,0.6517000000000001,0.648,0.77658,0.4656,0.2031114686,0.2557695705,0.0997736367,0.0061200000000000004,0.7183598454,0.7479982025,0.7384652031000001
337,3937,'noisy_dsprites','factor_vae',,10.0,,,,,37,,17.6278266907,8219.1396484375,8195.4365234375,23.7055358887,0.6451,0.6552,0.48090000000000005,0.48160000000000003,0.7508600000000001,0.418,0.10060500800000001,0.14658008250000001,0.0381966529,0.0041600000000000005,0.6786918447,0.7050589216,0.6928142666
338,3938,'noisy_dsprites','factor_vae',,10.0,,,,,38,,17.8550186157,8219.19921875,8196.818359375,22.3842945099,0.7030000000000001,0.6884,0.5367000000000001,0.5462,0.75334,0.41384000000000004,0.11502399440000001,0.163713522,0.0417697493,0.01864,0.7200157416,0.7206462920000001,0.7092282328
339,3939,'noisy_dsprites','factor_vae',,10.0,,,,,39,,17.2102909088,8213.2431640625,8193.75,19.4946880341,0.7673,0.7696000000000001,0.6476000000000001,0.6542,0.7826200000000001,0.46928000000000003,0.2161860274,0.26616187890000004,0.1028995437,0.011880000000000002,0.8093350018000001,0.7416522544,0.7340797185
340,3940,'noisy_dsprites','factor_vae',,10.0,,,,,40,,18.6119556427,8222.2109375,8196.24609375,25.9627342224,0.5192,0.5174,0.43370000000000003,0.4218,0.7462200000000001,0.41500000000000004,0.0735818356,0.1245134026,0.019143949900000002,0.0114,0.6469177994,0.7063891837,0.6928598287000001
341,3941,'noisy_dsprites','factor_vae',,10.0,,,,,41,,17.9114055634,8221.1474609375,8194.9345703125,26.2110137939,0.6351,0.6342,0.453,0.4504,0.7382200000000001,0.38988,0.058625519200000004,0.0948668936,0.018281928000000003,0.01472,0.7623793318000001,0.7247903225,0.7159627190000001
342,3942,'noisy_dsprites','factor_vae',,10.0,,,,,42,,17.6090164185,8219.7822265625,8195.306640625,24.479467392,0.7202000000000001,0.7182000000000001,0.5914,0.5976,0.7653800000000001,0.46396000000000004,0.18964613900000002,0.25869318620000004,0.1161930563,0.013280000000000002,0.7701371197,0.7266159138,0.7168747141
